HEX,Downstream_HEX,Probability
3C2532,3C2507,0.21338324754328497
3C2534,3C2508,1.0
3C2536,3D2518,0.9244591125779245
3C2536,3C2516,0.07554088742207554
3C2537,3C2514,0.9036702558758828
3C2537,3D2527,0.09632974412411717
3C2601,3D2614,1.0
3C2602,3C2607,0.7465402588066139
3C2602,3C6C01,0.15245327102803738
3C2602,3D7402,0.10100647016534867
3C2604,3C2605,0.9185103372105063
3C2604,3D2616,0.08148966278949367
3C2605,3C2606,0.7719365123371222
3C2605,3D2618,0.22806348766287773
3C2606,3C2602,0.6474193163277489
3C2606,3D2610,0.3525806836722512
3C2607,3C2702,0.9215753931088875
3C2607,3D2612,0.07842460689111254
3C260F,3D260A,0.7093870552936133
3C260F,3C2606,0.2906129447063866
3C2611,3D2609,0.5978416774810463
3C2611,3C2602,0.4021583225189536
3C2613,3C2702,0.546189376443418
3C2613,3D2608,0.45381062355658197
3C2615,3D260E,1.0
3C2617,3D260B,0.7455099966113182
3C2617,3C2605,0.25449000338868183
3C2702,3C2703,0.9176006237208849
3C2702,3D2712,0.0823993762791151
3C2703,3C2704,0.9244519059845941
3C2703,3D2714,0.07554809401540588
3C2704,3C2705,0.962590909090909
3C2704,3D2716,0.037409090909090906
3C2705,3C2706,0.9765874423554451
3C2705,3D7404,0.023412557644554806
3C2706,3C2707,0.7836446151160761
3C2706,3D2718,0.2163553848839239
3C2707,3C2708,0.8643403057119872
3C2707,3D271A,0.13565969428801286
3C2708,3C2709,0.8623111143792052
3C2708,3D271C,0.13768888562079487
3C2709,3C2C01,0.976444001838517
3C2709,3D2C05,0.02355599816148307
3C2713,3D2711,0.542770882254277
3C2713,3C2703,0.4572291177457229
3C2715,3C2704,0.6770390413606494
3C2715,3D2710,0.3229609586393506
3C2717,3C2705,0.6479120879120879
3C2717,3D270F,0.35208791208791207
3C2719,3D270D,0.7325956016248775
3C2719,3C2707,0.2674043983751226
3C271B,3C2708,0.798713876191214
3C271B,3D270C,0.20128612380878594
3C271D,3D270B,0.5869795609386829
3C271D,3C2709,0.4130204390613172
3C2802,3C7403,1.0
3C2902,3C7406,0.8148825354609929
3C2902,3D7408,0.1851174645390071
3C2903,3C7405,1.0
3C2A02,3C7401,1.0
3C2B01,3C2B02,0.7276854387873786
3C2B01,3C5807,0.2596705811728511
3C2B01,3D6C06,0.012643980039770382
3C2B02,3C7001,0.6771491171542725
3C2B02,3C0203,0.31782446191519526
3C2B02,3D0205,0.005026420930532285
3C2C01,3C2C02,0.517153169569331
3C2C01,3C2D0B,0.32298419595612715
3C2C01,3D7711,0.15986263447454183
3C2C02,3C0301,0.9814669286182056
3C2C02,3D0108,0.01853307138179437
3C2C06,3C2C01,0.8221769499417928
3C2C06,3D270A,0.17782305005820723
3C2D07,3C4401,0.975199465471839
3C2D07,3D4410,0.024800534528160986
3C2D0A,3D2D06,0.7524752475247525
3C2D0A,3C2D07,0.24752475247524752
3C2D0B,3C2D07,0.8604651162790697
3C2D0B,3D2D09,0.13953488372093023
3C2E1C,3C3701,1.0
3C3003,3C3004,0.701956099746155
3C3003,3D3018,0.2788935344183963
3C3003,3C4801,0.01915036583544871
3C3004,3C3005,0.9748375628294716
3C3004,3D303D,0.02516243717052838
3C3005,3C3006,0.9740740740740741
3C3005,3D3039,0.025925925925925925
3C3006,3C3007,0.958186774533943
3C3006,3D3037,0.04181322546605698
3C3007,3C3008,0.9706459846848616
3C3007,3C301D,0.025034360887492637
3C3007,3D3025,0.004319654427645789
3C3008,3C3009,0.8419203251344143
3C3008,3D3035,0.15807967486558572
3C3009,3C300A,0.8814206385932438
3C3009,3D3033,0.11857936140675614
3C300A,3C3107,0.9835252084160381
3C300A,3D3305,0.01647479158396189
3C3015,3C340D,0.9100310237849017
3C3015,3D3408,0.08996897621509824
3C3017,3D3012,0.5956316410861865
3C3017,3C4801,0.32531483667847305
3C3017,3C3004,0.07905352223534041
3C301B,3C301C,0.955106448626967
3C301B,3D6307,0.04489355137303302
3C301C,3C301D,0.531662361237171
3C301C,3C3008,0.45688752356349926
3C301C,3D300E,0.01145011519932975
3C301D,3C301E,0.8316704459561602
3C301D,3D6305,0.16832955404383976
3C301E,3C301F,0.9029464078570876
3C301E,3D6303,0.09705359214291238
3C301F,3C3020,0.9549192364170338
3C301F,3D6301,0.04508076358296623
3C3020,3C6201,0.9717299319310726
3C3020,3D6207,0.028270068068927453
3C3034,3C300A,0.6475644699140402
3C3034,3D300C,0.3524355300859599
3C3036,3D300D,0.745685740236149
3C3036,3C3009,0.254314259763851
3C3038,3C3007,0.5227698066126014
3C3038,3D300F,0.47723019338739864
3C303A,3C3006,0.8998908892525914
3C303A,3D3010,0.10010911074740862
3C303C,3F3013,0.7179707652622528
3C303C,3C3003,0.2820292347377472
3C303E,3C3005,0.5579128440366973
3C303E,3D3011,0.4420871559633027
3C3101,3C3118,0.810153158324019
3C3101,3C7E05,0.12097090898105912
3C3101,3D9811,0.06887593269492191
3C3107,3C3101,0.942098072410823
3C3107,3D3307,0.05790192758917699
3C310A,3C310B,0.7739025941895809
3C310A,3D6F0C,0.22609740581041918
3C310B,3C310C,0.758717195815746
3C310B,3D6F06,0.241282804184254
3C310C,3C310D,0.8691197801358882
3C310C,3D6F0E,0.13088021986411177
3C310D,3C6F11,0.9404865044985005
3C310D,3D6F08,0.0595134955014995
3C310F,3C3207,0.8370126969948318
3C310F,3D6F0A,0.16298730300516812
3C3118,3C312A,0.8910203322798181
3C3118,3D3123,0.10897966772018186
3C311C,3C310A,0.571899392888118
3C311C,3D0E0B,0.2592919656232753
3C311C,3C0E05,0.1688086414886068
3C3122,3C311C,0.6462028677642061
3C3122,3D3128,0.35379713223579395
3C3124,3D3119,0.5859905906952431
3C3124,3C312A,0.41400940930475694
3C3127,3C311C,0.9363667464933287
3C3127,3D3125,0.06363325350667123
3C3129,3C3127,0.7052480230050323
3C3129,3D3126,0.29475197699496763
3C312A,3C3127,0.9560329533278294
3C312A,3D312B,0.0439670466721706
3C3207,3C3208,0.964345888363498
3C3207,3D6F02,0.035654111636501985
3C3208,3C3209,0.9702851534812714
3C3208,3D6F04,0.029714846518728532
3C3209,3C8C05,0.7157931354359925
3C3209,3D1516,0.16459879406307978
3C3209,3D3C02,0.11960807050092764
3C3306,3C3107,0.8399217767844671
3C3306,3D300B,0.1600782232155329
3C3308,3C3101,0.5114693118412895
3C3308,3D3108,0.4885306881587105
3C3407,3C3017,1.0
3C340A,3C3015,0.7740471869328494
3C340A,3D3604,0.22595281306715065
3C340B,3C340D,0.6354728074473297
3C340B,3D301A,0.36452719255267024
3C340D,3D880F,0.7124087591240876
3C340D,3C9B0F,0.2875912408759124
3C3501,3C360D,0.7082816490331996
3C3501,3C3607,0.29171835096680043
3C3505,3C360C,0.9018110795454546
3C3505,3D3610,0.09818892045454546
3C3507,3C360B,0.929190319689274
3C3507,3D3611,0.07080968031072603
3C3509,3C360A,0.9843616718794427
3C3509,3D3612,0.015638328120557293
3C350B,3C3609,1.0
3C3601,3C3602,0.6357333333333334
3C3601,3D3615,0.3642666666666667
3C3602,3C3603,0.9307031591206871
3C3602,3D3613,0.06929684087931286
3C3603,3C3015,0.9336533727227967
3C3603,3D3409,0.06634662727720335
3C3607,3C6401,0.9191601049868766
3C3607,3D6409,0.08083989501312336
3C3609,3C360A,0.9746309963099631
3C3609,3D3508,0.0253690036900369
3C360A,3C360B,0.9806023096082723
3C360A,3D3506,0.019397690391727677
3C360B,3C360C,0.9667885246917405
3C360B,3D3504,0.0332114753082595
3C360C,3C3501,0.4791444885318881
3C360C,3D3702,0.44672408787380236
3C360C,3C3601,0.07413142359430949
3C3614,3C3603,0.6672541416989778
3C3614,3D3605,0.3327458583010222
3C3616,3D3606,0.871914233319227
3C3616,3C3602,0.12808576668077304
3C3701,3D360F,0.43033946251768035
3C3701,3C3601,0.4134370579915134
3C3701,3C3501,0.15622347949080623
3C3901,3D390A,1.0
3C3907,3D3904,1.0
3C3909,3D3910,1.0
3C390C,3C3901,0.643139320516197
3C390C,3D3A07,0.356860679483803
3C390F,3D3908,1.0
3C3A01,3C3A03,0.6301660516605166
3C3A01,3D3A0D,0.3698339483394834
3C3A03,3D3A0F,1.0
3C3A0E,3D3A02,0.7218070088025245
3C3A0E,3C3A03,0.2781929911974755
3C3A10,3D3A08,1.0
3C3C01,3D1516,0.7452662062820227
3C3C01,3D320A,0.13900646023613278
3C3C01,3C8C05,0.11572733348184451
3C3D02,3C3D03,0.9662110994915437
3C3D02,3D3D0C,0.03378890050845624
3C3D03,3C3D04,0.9475945791640373
3C3D03,3D3D10,0.05240542083596262
3C3D04,3C3C01,0.9176316030674284
3C3D04,3D3D11,0.08236839693257157
3C3D0A,3C3D02,1.0
3C3D0B,3D3D06,0.587440918298447
3C3D0B,3C3D04,0.41255908170155303
3C3D0D,3C3D03,0.864406779661017
3C3D0D,3D3D07,0.13559322033898305
3C3D0F,3D3E05,1.0
3C3D12,3C3C01,0.7784581830383357
3C3D12,3D3D05,0.22154181696166428
3C3E01,3C3E02,0.9373232799245994
3C3E01,3D3E0B,0.06267672007540057
3C3E02,3C3E03,0.5888598444508988
3C3E02,3C5101,0.3672507825862458
3C3E02,3D5008,0.04388937296285539
3C3E03,3C3E04,0.9638683520152636
3C3E03,3D3E09,0.03613164798473647
3C3E04,3D3D0E,1.0
3C3E0A,3C3E04,0.67648
3C3E0A,3D3E06,0.32352
3C3E0C,3C3E02,0.6166635178537692
3C3E0C,3D3E08,0.3833364821462309
3C3E0E,3C3E01,0.5060623556581986
3C3E0E,3D3F06,0.4939376443418014
3C3F02,3C3F03,0.8528544376493962
3C3F02,3D3F0E,0.1471455623506038
3C3F03,3C3F04,0.7088975682070873
3C3F03,3D6725,0.18465091085326568
3C3F03,3C6724,0.10645152093964706
3C3F04,3C3F0B,0.9207727583178846
3C3F04,3D3F0C,0.07922724168211533
3C3F0B,3C3E01,0.9444444444444444
3C3F0B,3D3E0D,0.05555555555555555
3C3F0D,3D3F07,0.652947424322889
3C3F0D,3C3F0B,0.347052575677111
3C3F0F,3C3F03,0.5937023414371579
3C3F0F,3D3F09,0.406297658562842
3C3F11,3C3F02,1.0
3C4001,3C4003,1.0
3C4002,3D7412,0.5914785721388088
3C4002,3C740A,0.4085214278611912
3C4003,3C4004,0.9290136269289775
3C4003,3D4011,0.07098637307102247
3C4004,3C4005,0.5768793505794124
3C4004,3C7302,0.37886191834373817
3C4004,3D730A,0.04425873107684943
3C4005,3C4006,0.866335324908793
3C4005,3D400F,0.1336646750912071
3C4006,3D400D,1.0
3C400E,3D4007,1.0
3C4010,3D4008,0.8688496485513458
3C4010,3C4006,0.1311503514486542
3C4012,3D400A,0.5652481266789199
3C4012,3C4004,0.4347518733210802
3C4101,3C4102,0.6578947368421053
3C4101,3C5814,0.33602111127400675
3C4101,3D5812,0.006084151883887993
3C4102,3C4103,0.9545612813370473
3C4102,3D4115,0.04543871866295265
3C4103,3C4104,0.9778675218751237
3C4103,3D4113,0.022132478124876273
3C4104,3C4105,0.9117778927401277
3C4104,3D4111,0.0882221072598724
3C4105,3C4106,0.7256584593042446
3C4105,3D7608,0.1551257508746452
3C4105,3C7602,0.11921578982111031
3C4106,3C1202,0.8039710979263349
3C4106,3D120A,0.19602890207366505
3C4110,3D410E,1.0
3C4112,3C4105,0.6013563320064869
3C4112,3D4109,0.3986436679935132
3C4114,3C4104,0.8190138214419126
3C4114,3D410A,0.1809861785580874
3C4116,3C4103,0.6932487539646579
3C4116,3D410B,0.3067512460353421
3C4201,3C4202,0.9808612440191388
3C4201,3C251E,0.019138755980861243
3C4202,3C4203,0.83136521960751
3C4202,3D421C,0.16863478039249002
3C4203,3C4204,0.954912177493907
3C4203,3D421E,0.04508782250609295
3C4204,3C4205,0.8824955211297292
3C4204,3D4218,0.11750447887027084
3C4205,3C4206,0.8872948552461737
3C4205,3D4216,0.1127051447538263
3C4206,3C4207,0.9765187333624697
3C4206,3D4214,0.023481266637530297
3C4207,3C4208,0.9667529364921362
3C4207,3D4212,0.03324706350786383
3C4208,3C4101,0.9017667375132837
3C4208,3D410F,0.09823326248671625
3C4211,3C4204,0.8550159005492917
3C4211,3D420D,0.1449840994507083
3C4213,3C4208,0.6949630151461782
3C4213,3D4209,0.30503698485382175
3C4215,3C4207,0.5338142470694319
3C4215,3D420A,0.4661857529305681
3C4217,3D420B,0.7115566037735849
3C4217,3C4206,0.28844339622641507
3C4219,3C4203,0.5171281088690756
3C4219,3D420E,0.48287189113092444
3C421B,3C4201,0.5545171339563862
3C421B,3D4210,0.4454828660436137
3C421D,3D420C,0.636038612799428
3C421D,3C4205,0.36396138720057203
3C4301,3C4302,0.9634775058338307
3C4301,3D4309,0.036522494166169206
3C4302,3C4201,0.9557137807402919
3C4302,3D421A,0.044286219259708125
3C4305,3C4301,0.8885626911314984
3C4305,3D430B,0.11143730886850153
3C4308,3D0412,0.7568869486677706
3C4308,3C4305,0.2431130513322294
3C430A,3C4302,0.8144568998840356
3C430A,3D4303,0.18554310011596445
3C430C,3C4301,0.7000848176420695
3C430C,3D4306,0.29991518235793047
3C4401,3C4402,0.9755303030303031
3C4401,3D4412,0.02446969696969697
3C4402,3C4403,0.9526478616924476
3C4402,3D4414,0.04735213830755232
3C4403,3C4404,0.9131780945623428
3C4403,3C671A,0.05763400632135716
3C4403,3D6723,0.02918789911630007
3C4404,3C4405,0.9620813535751536
3C4404,3D4416,0.03791864642484645
3C4405,3C4406,0.881181127236913
3C4405,3D4418,0.11881887276308699
3C4406,3C4407,0.9047544080604534
3C4406,3D441A,0.0952455919395466
3C4407,3D7E01,1.0
3C440F,3C4407,0.5641934667004305
3C440F,3D4409,0.43580653329956953
3C4411,3C4401,0.6647331786542924
3C4411,3D2D08,0.3352668213457077
3C4413,3C4402,0.7081821846029827
3C4413,3D440E,0.29181781539701734
3C4415,3C4403,0.7551795034002847
3C4415,3D440D,0.24482049659971533
3C4417,3C4405,0.8872285454926332
3C4417,3D440B,0.11277145450736681
3C4419,3C4406,0.5156713955790169
3C4419,3D440A,0.4843286044209832
3C460D,3D4602,0.5119453924914675
3C460D,3C0903,0.4880546075085324
3C460F,3D4601,1.0
3C4611,3C0902,1.0
3C4701,3D470B,0.7883802607298054
3C4701,3C4704,0.20013096017620097
3C4701,3D470A,0.01148877909399369
3C4702,3C4704,0.6778967489509132
3C4702,3D470A,0.3191015934172603
3C4702,3D470C,0.0030016576318265312
3C4703,3D470B,0.562677672363599
3C4703,3C4704,0.437322327636401
3C4704,3C4705,0.571066320666406
3C4704,3D470D,0.428933679333594
3C4705,3C4706,0.5942894264678587
3C4705,3D8003,0.4057105735321413
3C4706,3C4001,0.5541851584270823
3C4706,3C7806,0.3706264836412426
3C4706,3D7808,0.0751883579316751
3C470E,3D4709,0.8663272502865204
3C470E,3C4705,0.13367274971347967
3C4801,3C4803,0.743720165897175
3C4801,3D4805,0.25627983410282495
3C4803,3C4901,0.8009560229445507
3C4803,3D4807,0.19904397705544932
3C4806,3D4802,0.7794224702742053
3C4806,3C4803,0.2205775297257947
3C4808,3C4901,0.5402585620322069
3C4808,3D4804,0.45974143796779315
3C4901,3C4923,0.7969979864543292
3C4901,3D4919,0.20300201354567088
3C4903,3C4904,0.5449679294910249
3C4903,3C5407,0.2734068570901204
3C4903,3D5404,0.18162521341885468
3C4904,3C4905,0.8134124629080118
3C4904,3D491D,0.18658753709198814
3C4905,3C4906,0.7521509720967818
3C4905,3D491F,0.24784902790321814
3C4906,3C4907,0.623577977247636
3C4906,3C050F,0.3049968799500792
3C4906,3F0506,0.07142514280228483
3C4907,3C4908,0.6609318829076988
3C4907,3D4915,0.3390681170923012
3C4908,3E4909,1.0
3C4916,3D490E,0.8614406261465085
3C4916,3C4908,0.1385593738534915
3C4918,3E4909,1.0
3C491A,3C4923,0.708551909235086
3C491A,3D4914,0.291448090764914
3C491C,3C4903,0.6984977413593865
3C491C,3D4922,0.30150225864061353
3C491E,3C4905,0.7082531831089127
3C491E,3D4911,0.2917468168910873
3C4920,3C4906,0.5225936988149147
3C4920,3D4910,0.47740630118508526
3C4921,3C4903,0.8591459896133872
3C4921,3D491B,0.1408540103866128
3C4923,3C4921,0.9503218583823118
3C4923,3D4926,0.049678141617688215
3C4925,3C4921,0.8426824124841839
3C4925,3D4924,0.15731758751581612
3C4A01,3C4A02,0.9075878544037216
3C4A01,3D4A0D,0.09241214559627836
3C4A02,3C4A03,0.9192617492230608
3C4A02,3D4A0F,0.08073825077693918
3C4A03,3C4A04,0.8743128898770922
3C4A03,3C5F03,0.10159965412883701
3C4A03,3D5F09,0.02408745599407078
3C4A04,3E4A05,0.6874733247972684
3C4A04,3D4A11,0.31252667520273153
3C4A0E,3D4A0C,0.589937106918239
3C4A0E,3C4A02,0.410062893081761
3C4A10,3C4A03,0.5513720485003191
3C4A10,3D4A0B,0.44862795149968093
3C4A12,3D4A09,0.7209055535903784
3C4A12,3E4A05,0.2790944464096215
3C4C01,3C4C02,0.6880119428784695
3C4C01,3D4C13,0.31198805712153055
3C4C02,3C4C03,0.786240220892775
3C4C02,3D4C15,0.21375977910722505
3C4C03,3C4C07,0.9621963786250552
3C4C03,3D4C17,0.03780362137494479
3C4C07,3C4C1F,0.5434235183883813
3C4C07,3C7D05,0.4565764816116186
3C4C09,3C4C0A,0.9288181478715459
3C4C09,3D4C1B,0.07118185212845407
3C4C0A,3C4C0B,0.8750744422557148
3C4C0A,3D4C1D,0.12492555774428513
3C4C0B,3C091C,0.7007548439828838
3C4C0B,3D0929,0.2992451560171162
3C4C14,3D4C06,0.8167438651818272
3C4C14,3C4C02,0.18325613481817285
3C4C16,3D4C05,0.7175077072854129
3C4C16,3C4C03,0.28249229271458703
3C4C18,3C4C07,0.6112863652295829
3C4C18,3D4C04,0.3887136347704171
3C4C1A,3C4C09,0.505175983436853
3C4C1A,3D4C22,0.494824016563147
3C4C1C,3C4C0A,0.5260909368324688
3C4C1C,3D4C0E,0.4739090631675313
3C4C1E,3D4C0D,0.5563999050106863
3C4C1E,3C4C0B,0.4436000949893137
3C4C1F,3C4C21,0.8592185264663805
3C4C1F,3C8E1D,0.14078147353361944
3C4C21,3C4C09,0.9194137478928638
3C4C21,3D4C19,0.08058625210713617
3C5001,3C5002,1.0
3C5002,3C5010,0.8994092652088299
3C5002,3D5013,0.10059073479117007
3C5004,3C5006,0.8435304316087234
3C5004,3D5019,0.15646956839127657
3C5006,3C500F,0.9034754098360656
3C5006,3D501B,0.09652459016393443
3C500F,3C5101,0.9529309575791722
3C500F,3D3E07,0.03042467779421086
3C500F,3C3E03,0.0166443646266169
3C5010,3C501E,0.8956503642039542
3C5010,3D5015,0.10434963579604578
3C5014,3C5010,1.0
3C5016,3C501E,0.8223981900452488
3C5016,3D500C,0.17760180995475114
3C5018,3D5021,0.6489721205294283
3C5018,3C5004,0.3510278794705717
3C501A,3D500A,0.7970272502064409
3C501A,3C5006,0.20297274979355903
3C501C,3D5009,0.5426229508196722
3C501C,3C500F,0.45737704918032784
3C501E,3C5020,0.9132590346636074
3C501E,3CA108,0.050704744734901254
3C501E,3DA123,0.036036220601491434
3C5020,3C5004,0.8936318183526936
3C5020,3D5017,0.10636818164730649
3C5101,3C5102,0.9434649391578395
3C5101,3D510D,0.056535060842160555
3C5102,3C5103,0.8049961940350149
3C5102,3D510F,0.19500380596498512
3C5103,3C5104,0.9209985315712188
3C5103,3D5111,0.07900146842878121
3C5104,3C5105,0.9418830663971388
3C5104,3D5113,0.05811693360286114
3C5105,3C5106,0.9560041509212304
3C5105,3D5115,0.043995849078769605
3C5106,3C1E01,0.9127912998446401
3C5106,3D1D08,0.08720870015535992
3C510E,3C5102,0.53508537886873
3C510E,3D510C,0.46491462113127
3C5110,3D510B,0.7179289522708293
3C5110,3C5103,0.2820710477291707
3C5112,3C5104,0.5435646186440678
3C5112,3D510A,0.4564353813559322
3C5114,3C5105,0.5035984848484848
3C5114,3D5109,0.49640151515151515
3C5116,3C5106,0.6108087821354851
3C5116,3D5108,0.38919121786451494
3C5202,3C5203,0.8042709529276694
3C5202,3D520F,0.19572904707233066
3C5203,3C5217,0.8877635960044395
3C5203,3D5211,0.1122364039955605
3C5210,3D520B,0.5353598722482035
3C5210,3C5203,0.46464012775179653
3C5212,3D520A,0.7199510029092022
3C5212,3C5217,0.2800489970907977
3C5214,3E5205,0.5513794482207117
3C5214,3D521A,0.4486205517792883
3C5216,3C5202,1.0
3C5217,3C5219,0.821140438247012
3C5217,3D8B18,0.10266434262948207
3C5217,3C8B19,0.07619521912350598
3C5219,3E5205,0.9217820145470575
3C5219,3D5213,0.07821798545294248
3C5301,3C530C,0.9471576479781207
3C5301,3D5312,0.05284235202187927
3C530C,3C530E,0.8888835809487412
3C530C,3D5314,0.11111641905125878
3C530E,3C5310,0.966986260749234
3C530E,3D5316,0.03301373925076604
3C5310,3C610E,0.5722176572628503
3C5310,3D1F0A,0.23550625399433944
3C5310,3C1F04,0.1922760887428102
3C5313,3C530C,0.7008060692271219
3C5313,3D530B,0.29919393077287815
3C5315,3C530E,0.6491702045542261
3C5315,3D530D,0.3508297954457738
3C5317,3C5310,0.8093971631205674
3C5317,3D530F,0.19060283687943264
3C5406,3C540E,0.9552160459719305
3C5406,3D5601,0.0447839540280694
3C5407,3C5406,0.9582639613962807
3C5407,3D5702,0.04173603860371928
3C5408,3C5407,0.7869365842746896
3C5408,3D4912,0.1158707079744995
3C5408,3C4904,0.09719270775081087
3C5409,3C5408,0.9519942892834835
3C5409,3D5704,0.048005710716516464
3C540E,3C5416,0.976434790334044
3C540E,3D5501,0.023565209665955933
3C5413,3C8304,0.4858429108627721
3C5413,3D6505,0.26979503204279437
3C5413,3C650D,0.24436205709443357
3C5414,3C5413,0.9898705125662313
3C5414,3D6203,0.010129487433768736
3C5415,3C5414,0.9728849147449589
3C5415,3D5417,0.02711508525504109
3C5416,3C5415,0.9907761182509359
3C5416,3D5419,0.009223881749064104
3C5418,3C5414,0.924674605372473
3C5418,3D5410,0.075325394627527
3C541A,3C5415,0.8991989319092123
3C541A,3D540F,0.10080106809078772
3C5502,3C5416,0.887098554243461
3C5502,3D540D,0.11290144575653902
3C5602,3C540E,0.8405006418485238
3C5602,3D540C,0.15949935815147626
3C5701,3F5401,0.8043840838694305
3C5701,3C5409,0.19561591613056944
3C5703,3C5406,0.5849619978284474
3C5703,3D5405,0.4150380021715527
3C5705,3C5408,0.6985868352547415
3C5705,3D5403,0.3014131647452585
3C5803,3C5818,0.8821219868517166
3C5803,3D5828,0.11787801314828342
3C5807,3C580A,0.7693344313842929
3C5807,3D8401,0.1772853185595568
3C5807,3C0201,0.05338025005615033
3C580A,3C580B,0.8675422138836772
3C580A,3D581C,0.1324577861163227
3C580B,3C580D,0.9181986356804255
3C580B,3D581E,0.08180136431957452
3C580D,3C580F,0.9741464685952567
3C580D,3D5820,0.02585353140474329
3C580F,3C5811,0.978240302743614
3C580F,3D5822,0.021759697256385997
3C5811,3C5814,0.8001150417026172
3C5811,3C4102,0.1946361806154731
3C5811,3D410C,0.005248777681909692
3C5814,3C5815,0.962584256826231
3C5814,3D5823,0.037415743173768994
3C5815,3C5803,0.8962306573204603
3C5815,3D5825,0.10376934267953974
3C5818,3D7510,0.6661606828581486
3C5818,3C581B,0.30205033438929957
3C5818,3C7511,0.03165698697641676
3C5818,3D7521,0.00013199577613516366
3C581D,3C580B,0.723007631677718
3C581D,3D5809,0.276992368322282
3C581F,3C580D,0.749483060283124
3C581F,3D580C,0.2505169397168761
3C5821,3C580F,0.9170670937889304
3C5821,3D580E,0.08293290621106958
3C5824,3C5815,0.7776067718353212
3C5824,3D5813,0.2223932281646787
3C5826,3C5811,0.8737599206349206
3C5826,3D5810,0.12624007936507936
3C5827,3C5803,0.7408712815451854
3C5827,3D5816,0.2591287184548146
3C5829,3C5818,0.5579493631074068
3C5829,3D5817,0.44205063689259316
3C5A01,3C5A02,0.9532370133450976
3C5A01,3D5A14,0.046762986654902396
3C5A02,3C5A03,0.8816641151666532
3C5A02,3C7905,0.07406064512663497
3C5A02,3D790D,0.04427523970671179
3C5A03,3C5A04,0.8260489259800969
3C5A03,3D5A16,0.17395107401990306
3C5A04,3C5A05,0.9365079365079365
3C5A04,3D5A18,0.06349206349206349
3C5A05,3C5A06,0.7188877937438398
3C5A05,3C6B01,0.2811122062561602
3C5A06,3C5A07,0.9123007876900531
3C5A06,3D5A1A,0.08769921230994687
3C5A07,3E5A08,0.9436772912134682
3C5A07,3D5A1C,0.056322708786531735
3C5A13,3E5A08,0.7474701534963047
3C5A13,3D5A0C,0.25252984650369525
3C5A15,3C5A02,0.7655307064252751
3C5A15,3D5A12,0.23446929357472487
3C5A17,3D5A10,0.9259170270703188
3C5A17,3C5A04,0.07408297292968125
3C5A19,3C5A05,0.5056090801108618
3C5A19,3D5A0F,0.4943909198891382
3C5A1B,3D5A0D,0.6504666881235919
3C5A1B,3C5A07,0.3495333118764081
3C5C13,3C5C19,0.9696117167621687
3C5C13,3D5C20,0.03038828323783124
3C5C14,3C5C13,0.9740036838580041
3C5C14,3D5C1E,0.025996316141995983
3C5C15,3C5C14,0.9242626028862738
3C5C15,3D5C1C,0.07573739711372618
3C5C19,3C7A10,0.7728059929920658
3C5C19,3C9305,0.1938056305127069
3C5C19,3D9301,0.033388376495227357
3C5C1B,3F5C0D,0.8884779197489352
3C5C1B,3C5C15,0.11152208025106479
3C5C1D,3C5C14,0.5381908811024776
3C5C1D,3D5C0E,0.46180911889752235
3C5C1F,3C5C13,0.5996927803379416
3C5C1F,3D5C0F,0.40030721966205834
3C5C21,3C5C19,0.6583034647550776
3C5C21,3D5C12,0.34169653524492233
3C5E01,3C5E02,0.9456802897051215
3C5E01,3D5E0B,0.05431971029487843
3C5E02,3C5E03,0.9660762032085561
3C5E02,3D5E0D,0.03392379679144385
3C5E03,3C5E04,0.9642739545604214
3C5E03,3D5E0F,0.03572604543957853
3C5E04,3C0404,0.5321589512494879
3C5E04,3C850C,0.44448996312986483
3C5E04,3D040F,0.023351085620647277
3C5E0A,3C5E01,1.0
3C5E0C,3C5E02,0.9372594303310239
3C5E0C,3D5E08,0.06274056966897613
3C5E0E,3C5E03,0.6928838951310862
3C5E0E,3D5E07,0.30711610486891383
3C5E10,3C5E04,0.8702115494568324
3C5E10,3D5E06,0.1297884505431675
3C5F01,3C5F02,0.9240458238354082
3C5F01,3D5F0B,0.07595417616459174
3C5F02,3C5F03,0.9128875070999373
3C5F02,3C4A04,0.07751636722370034
3C5F02,3D4A0A,0.00959612567636244
3C5F03,3C5F04,0.9486086881917236
3C5F03,3D5F0F,0.05139131180827637
3C5F04,3C5F05,0.9560382276281494
3C5F04,3D5F0D,0.04396177237185057
3C5F05,3C5A01,0.8970675063963787
3C5F05,3D1A0F,0.08457277813703715
3C5F05,3C1A07,0.018359715466584194
3C5F0C,3D5F0A,0.5565610859728507
3C5F0C,3C5F02,0.4434389140271493
3C5F0E,3C5F05,0.6855575868372943
3C5F0E,3D5F07,0.31444241316270566
3C5F10,3D5F08,0.5364036572976634
3C5F10,3C5F04,0.46359634270233663
3C6002,3C6003,0.9149030470914128
3C6002,3D6013,0.08509695290858726
3C6003,3C6007,0.7838889829074294
3C6003,3F600F,0.21611101709257066
3C6007,3C6008,0.9086042954983709
3C6007,3D6011,0.0913957045016291
3C6008,3C5F01,0.9099518192390763
3C6008,3D0B09,0.06868250539956804
3C6008,3E0B0B,0.021365675361355706
3C6012,3D600A,0.5523301737756714
3C6012,3C6008,0.4476698262243286
3C6014,3C6003,0.8870786516853932
3C6014,3D6005,0.11292134831460675
3C6018,3D601C,0.5745129015271195
3C6018,3C6002,0.42548709847288047
3C6019,3C601B,0.6280101394169835
3C6019,3D9101,0.3719898605830165
