HEX,Downstream_HEX,Probability
3C011A,3D7913,0.0003356831151393085
3C011A,3DA005,0.0003356831151393085
3C011A,3D9F06,0.0003356831151393085
3C011A,3D8401,0.0003356831151393085
3C011A,3D0206,0.0003356831151393085
3C011A,3D8A02,0.0003356831151393085
3C011A,3D673C,0.0003356831151393085
3C011A,3D1C0F,0.0003356831151393085
3C011A,3D8416,0.0003356831151393085
3C011A,3D7E0D,0.0003356831151393085
3C011A,3D9C02,0.0003356831151393085
3C011A,3D0E32,0.0003356831151393085
3C011A,3D3125,0.0003356831151393085
3C011A,3C0301,0.0003356831151393085
3C011A,3D071F,0.0003356831151393085
3C011A,3C1002,0.0003356831151393085
3C011A,3D8509,0.0003356831151393085
3C011A,3C2D0B,0.0003356831151393085
3C011A,3D0413,0.0003356831151393085
3C011A,3D5015,0.0003356831151393085
3C011A,3D070A,0.0003356831151393085
3C011A,3D6809,0.0003356831151393085
3C011A,3D6C06,0.0003356831151393085
3C011A,3D0E33,0.0003356831151393085
3C011A,3C0105,0.0003356831151393085
3C011A,3D3B25,0.0003356831151393085
3C011A,3D2417,0.0003356831151393085
3C011A,3D2A01,0.0003356831151393085
3C0201,3C0202,0.9014623172103488
3C0201,3D0209,0.09032620922384701
3C0201,3C0203,0.0049493813273340835
3C0201,3C7001,0.0019122609673790777
3C0201,3C0101,0.0005624296962879641
3C0201,3C0102,0.00028121484814398203
3C0201,3D0119,0.0002249718785151856
3C0201,3C2D07,5.62429696287964e-05
3C0201,3C0104,5.62429696287964e-05
3C0201,3D0205,5.62429696287964e-05
3C0201,3C770E,5.62429696287964e-05
3C0201,3D700B,5.62429696287964e-05
3C0202,3C0203,0.6914501792466728
3C0202,3C7001,0.29573245592496195
3C0202,3C0101,0.004419780975298335
3C0202,3D2B03,0.0025045425526690566
3C0202,3D0209,0.0023081078426557974
3C0202,3C0102,0.0008348475175563522
3C0202,3D0119,0.0007857388400530373
3C0202,3C7002,0.0006384128075430928
3C0202,3D8401,0.000294652065019889
3C0202,3C0103,0.00019643471001325934
3C0202,3C0104,9.821735500662967e-05
3C0202,3C580B,9.821735500662967e-05
3C0202,3D0117,9.821735500662967e-05
3C0202,3C0303,4.9108677503314834e-05
3C0202,3C0105,4.9108677503314834e-05
3C0202,3C5807,4.9108677503314834e-05
3C0202,3C770E,4.9108677503314834e-05
3C0202,3C7003,4.9108677503314834e-05
3C0202,3D071F,4.9108677503314834e-05
3C0202,3D0E33,4.9108677503314834e-05
3C0202,3D0115,4.9108677503314834e-05
3C0202,3C2204,4.9108677503314834e-05
3C0202,3C580A,4.9108677503314834e-05
3C0202,3C0106,4.9108677503314834e-05
3C0203,3C0101,0.9359625848810541
3C0203,3D0119,0.05248010073301255
3C0203,3C0102,0.009533660116022845
3C0203,3C0103,0.0006745514233035032
3C0203,3C0104,0.0004047308539821019
3C0203,3D0117,0.00035976075909520167
3C0203,3C0106,4.497009488690021e-05
3C0203,3D030B,4.497009488690021e-05
3C0203,3C770E,4.497009488690021e-05
3C0203,3D4418,4.497009488690021e-05
3C0203,3D7E0B,4.497009488690021e-05
3C0203,3D9B0D,4.497009488690021e-05
3C0203,3C7002,4.497009488690021e-05
3C0203,3D0115,4.497009488690021e-05
3C0203,3C100E,4.497009488690021e-05
3C0203,3C0107,4.497009488690021e-05
3C0203,3C2D0B,4.497009488690021e-05
3C0203,3C0105,4.497009488690021e-05
3C0203,3D0E35,4.497009488690021e-05
3C020A,3C0202,0.6498616661543191
3C020A,3D0206,0.29003996311097446
3C020A,3D0119,0.00384260682446972
3C020A,3D0115,0.003227789732554565
3C020A,3D700D,0.002459268367660621
3C020A,3C7001,0.002459268367660621
3C020A,3D0113,0.002151859821703043
3C020A,3C0203,0.0018444512757454657
3C020A,3D5808,0.001537042729787888
3C020A,3D750B,0.0012296341838303104
3C020A,3D7F08,0.0012296341838303104
3C020A,3D101D,0.0012296341838303104
3C020A,3D0117,0.0010759299108515216
3C020A,3D8418,0.0009222256378727329
3C020A,3C581B,0.0009222256378727329
3C020A,3D0419,0.000768521364893944
3C020A,3D2533,0.000768521364893944
3C020A,3D1019,0.000768521364893944
3C020A,3D2415,0.000768521364893944
3C020A,3D071F,0.0006148170919151552
3C020A,3D1217,0.0006148170919151552
3C020A,3D121B,0.0006148170919151552
3C020A,3D010F,0.0006148170919151552
3C020A,3D8409,0.0006148170919151552
3C020A,3D751D,0.0006148170919151552
3C020A,3D6C11,0.0006148170919151552
3C020A,3D7E0D,0.0006148170919151552
3C020A,3C0101,0.0006148170919151552
